ds,y,Year,Month,Day,Starting time,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,Source_Camera  308 Murraygate,Source_Camera 310 - Seagate,Source_Camera 317 Reform St,Source_Camera 320 Westport,Source_Camera 323 Union Street,Source_Camera 328 South Marketgait,Source_Camera 331 Railway Station,Source_Camera 332 Waterfront,Source_Camera 500 Hilltown,TimeZone_BST,TimeZone_GMT
2023-09-10 09:00:00,3,2023,9,10,9,10,8,300,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 09:00:00,99,2023,9,10,9,10,14,343,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 10:00:00,271,2023,9,10,10,11,5,786,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 10:00:00,154,2023,9,10,10,11,35,775,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 10:00:00,1830,2023,9,10,10,11,55,387,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 10:00:00,106,2023,9,10,10,11,23,831,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 10:00:00,1148,2023,9,10,10,11,19,476,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 10:00:00,750,2023,9,10,10,11,17,256,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 10:00:00,1777,2023,9,10,10,11,27,944,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 10:00:00,18,2023,9,10,10,11,11,735,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 11:00:00,744,2023,9,10,11,12,5,375,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 11:00:00,321,2023,9,10,11,12,7,1279,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 11:00:00,1955,2023,9,10,11,12,24,957,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 11:00:00,1266,2023,9,10,11,12,12,529,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 11:00:00,147,2023,9,10,11,12,58,1166,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 11:00:00,5,2023,9,10,11,12,20,1273,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 11:00:00,14,2023,9,10,11,12,7,880,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 11:00:00,2349,2023,9,10,11,12,36,364,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 12:00:00,2259,2023,9,10,12,13,30,1313,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 12:00:00,866,2023,9,10,12,13,23,454,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 12:00:00,15,2023,9,10,12,13,8,1909,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 12:00:00,184,2023,9,10,12,13,62,1801,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 12:00:00,2675,2023,9,10,12,13,69,531,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 12:00:00,420,2023,9,10,12,13,4,1195,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 12:00:00,9,2023,9,10,12,13,7,930,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 12:00:00,1577,2023,9,10,12,13,26,783,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 13:00:00,8,2023,9,10,13,14,8,1201,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 13:00:00,906,2023,9,10,13,14,28,404,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 13:00:00,109,2023,9,10,13,14,30,2056,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 13:00:00,1672,2023,9,10,13,14,15,815,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 13:00:00,16,2023,9,10,13,14,15,2875,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 13:00:00,2766,2023,9,10,13,14,65,600,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 13:00:00,2341,2023,9,10,13,14,21,1363,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 13:00:00,374,2023,9,10,13,14,3,970,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 14:00:00,878,2023,9,10,14,15,25,706,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 14:00:00,12,2023,9,10,14,15,8,1264,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 14:00:00,2074,2023,9,10,14,15,32,1337,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 14:00:00,8,2023,9,10,14,15,21,2448,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 14:00:00,1461,2023,9,10,14,15,41,960,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 14:00:00,319,2023,9,10,14,15,5,936,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 14:00:00,153,2023,9,10,14,15,46,2349,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 14:00:00,2123,2023,9,10,14,15,62,587,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 15:00:00,21,2023,9,10,15,16,8,1006,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 15:00:00,305,2023,9,10,15,16,5,877,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 15:00:00,137,2023,9,10,15,16,54,2040,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 15:00:00,2137,2023,9,10,15,16,43,479,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 15:00:00,817,2023,9,10,15,16,23,651,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 15:00:00,7,2023,9,10,15,16,14,1886,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 15:00:00,2277,2023,9,10,15,16,21,1114,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 15:00:00,1533,2023,9,10,15,16,20,806,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 16:00:00,373,2023,9,10,16,17,7,742,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 16:00:00,2157,2023,9,10,16,17,49,1336,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 16:00:00,777,2023,9,10,16,17,30,297,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 16:00:00,1530,2023,9,10,16,17,24,827,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 16:00:00,45,2023,9,10,16,17,10,1808,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 16:00:00,2122,2023,9,10,16,17,41,487,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 16:00:00,6,2023,9,10,16,17,20,945,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 16:00:00,12,2023,9,10,16,17,4,975,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 17:00:00,1351,2023,9,10,17,18,23,779,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 17:00:00,68,2023,9,10,17,18,17,594,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 17:00:00,368,2023,9,10,17,18,7,459,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 17:00:00,1701,2023,9,10,17,18,78,423,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 17:00:00,820,2023,9,10,17,18,34,192,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 17:00:00,1813,2023,9,10,17,18,28,803,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 17:00:00,223,2023,9,10,17,18,39,1290,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 17:00:00,0,2023,9,10,17,18,2,252,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 18:00:00,676,2023,9,10,18,19,31,130,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 18:00:00,63,2023,9,10,18,19,3,235,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 18:00:00,225,2023,9,10,18,19,10,839,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 18:00:00,196,2023,9,10,18,19,2,485,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 18:00:00,1315,2023,9,10,18,19,60,281,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 18:00:00,65,2023,9,10,18,19,7,400,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 18:00:00,1209,2023,9,10,18,19,10,489,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 18:00:00,1204,2023,9,10,18,19,25,410,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 19:00:00,4,2023,9,10,19,20,0,62,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 19:00:00,50,2023,9,10,19,20,4,247,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 19:00:00,1015,2023,9,10,19,20,7,262,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 19:00:00,165,2023,9,10,19,20,0,442,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 19:00:00,532,2023,9,10,19,20,16,97,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 19:00:00,74,2023,9,10,19,20,9,577,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 19:00:00,1163,2023,9,10,19,20,28,251,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 19:00:00,772,2023,9,10,19,20,5,262,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 20:00:00,460,2023,9,10,20,21,3,55,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 20:00:00,733,2023,9,10,20,21,13,76,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 20:00:00,129,2023,9,10,20,21,1,261,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 20:00:00,813,2023,9,10,20,21,0,281,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 20:00:00,31,2023,9,10,20,21,2,237,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 20:00:00,813,2023,9,10,20,21,8,365,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 20:00:00,20,2023,9,10,20,21,0,271,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 20:00:00,8,2023,9,10,20,21,2,520,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 21:00:00,486,2023,9,10,21,22,1,257,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 21:00:00,403,2023,9,10,21,22,5,84,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 21:00:00,8,2023,9,10,21,22,2,212,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 21:00:00,562,2023,9,10,21,22,10,373,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 21:00:00,529,2023,9,10,21,22,10,56,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 21:00:00,91,2023,9,10,21,22,1,221,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 21:00:00,7,2023,9,10,21,22,2,612,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 21:00:00,39,2023,9,10,21,22,0,240,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 22:00:00,116,2023,9,10,22,23,1,148,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 22:00:00,421,2023,9,10,22,23,20,67,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 22:00:00,7,2023,9,10,22,23,3,206,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-10 22:00:00,47,2023,9,10,22,23,0,154,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 22:00:00,416,2023,9,10,22,23,1,270,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 22:00:00,445,2023,9,10,22,23,4,316,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 22:00:00,278,2023,9,10,22,23,4,60,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 22:00:00,8,2023,9,10,22,23,0,462,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 23:00:00,288,2023,9,10,23,0,3,69,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-10 23:00:00,176,2023,9,10,23,0,2,240,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-10 23:00:00,282,2023,9,10,23,0,0,98,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-10 23:00:00,179,2023,9,10,23,0,0,44,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-10 23:00:00,49,2023,9,10,23,0,1,141,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-10 23:00:00,7,2023,9,10,23,0,2,297,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-10 23:00:00,5,2023,9,10,23,0,0,67,0,20.5,5.5,21.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-10 23:00:00,8,2023,9,10,23,0,1,120,0,20.5,5.5,21.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 00:00:00,162,2023,9,11,0,1,1,76,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 00:00:00,161,2023,9,11,0,1,1,263,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 00:00:00,27,2023,9,11,0,1,0,106,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 00:00:00,158,2023,9,11,0,1,1,97,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 00:00:00,154,2023,9,11,0,1,0,32,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 00:00:00,2,2023,9,11,0,1,0,60,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 00:00:00,17,2023,9,11,0,1,0,146,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 00:00:00,11,2023,9,11,0,1,2,334,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-11 01:00:00,83,2023,9,11,1,2,0,27,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 01:00:00,2,2023,9,11,1,2,0,9,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 01:00:00,114,2023,9,11,1,2,1,36,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 01:00:00,2,2023,9,11,1,2,0,81,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 01:00:00,15,2023,9,11,1,2,2,226,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-11 01:00:00,149,2023,9,11,1,2,1,280,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 01:00:00,29,2023,9,11,1,2,0,47,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 01:00:00,104,2023,9,11,1,2,3,20,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 02:00:00,112,2023,9,11,2,3,0,287,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 02:00:00,4,2023,9,11,2,3,0,72,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 02:00:00,4,2023,9,11,2,3,0,21,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 02:00:00,81,2023,9,11,2,3,0,22,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 02:00:00,16,2023,9,11,2,3,3,383,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-11 02:00:00,119,2023,9,11,2,3,1,21,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 02:00:00,28,2023,9,11,2,3,2,224,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 02:00:00,67,2023,9,11,2,3,2,23,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 03:00:00,66,2023,9,11,3,4,1,89,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 03:00:00,6,2023,9,11,3,4,0,162,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-11 03:00:00,2,2023,9,11,3,4,0,22,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 03:00:00,2,2023,9,11,3,4,0,9,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 03:00:00,36,2023,9,11,3,4,0,1,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 03:00:00,37,2023,9,11,3,4,0,5,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 03:00:00,48,2023,9,11,3,4,0,25,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 03:00:00,21,2023,9,11,3,4,0,30,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 04:00:00,1,2023,9,11,4,5,0,5,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 04:00:00,7,2023,9,11,4,5,0,7,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 04:00:00,4,2023,9,11,4,5,0,53,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-11 04:00:00,77,2023,9,11,4,5,1,13,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 04:00:00,2,2023,9,11,4,5,0,9,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 04:00:00,49,2023,9,11,4,5,1,111,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 04:00:00,51,2023,9,11,4,5,2,14,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 04:00:00,94,2023,9,11,4,5,0,6,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 05:00:00,6,2023,9,11,5,6,0,91,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2023-09-11 05:00:00,3,2023,9,11,5,6,0,41,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 05:00:00,1,2023,9,11,5,6,0,21,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 05:00:00,183,2023,9,11,5,6,4,32,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 05:00:00,83,2023,9,11,5,6,1,60,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 05:00:00,133,2023,9,11,5,6,3,52,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 05:00:00,189,2023,9,11,5,6,0,49,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 05:00:00,9,2023,9,11,5,6,0,42,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 06:00:00,1,2023,9,11,6,7,5,49,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2023-09-11 06:00:00,5,2023,9,11,6,7,1,67,0,17.4,12.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-09-11 06:00:00,39,2023,9,11,6,7,5,75,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-09-11 06:00:00,499,2023,9,11,6,7,5,130,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-09-11 06:00:00,122,2023,9,11,6,7,1,95,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-11 06:00:00,386,2023,9,11,6,7,6,118,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-09-11 06:00:00,279,2023,9,11,6,7,3,134,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-11 06:00:00,11,2023,9,11,6,7,3,111,0,17.4,12.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
