ds,y,Finishing time,Number of Bicycles,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT
2023-08-06 00:00:00,65,1,4,341,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 17:00:00,74,18,4,240,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 06:00:00,29,7,4,113,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 09:00:00,123,10,3,330,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 18:00:00,64,19,2,259,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 19:00:00,63,20,1,215,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 20:00:00,43,21,1,205,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 21:00:00,34,22,1,181,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 02:00:00,34,3,1,177,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 03:00:00,38,4,1,168,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 04:00:00,17,5,1,81,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 16:00:00,98,17,0,288,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 01:00:00,55,2,0,277,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 22:00:00,21,23,0,153,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-06 23:00:00,7,0,0,119,0,20.0,5.5,3.0,0,0,0,1,0,0,0,1,0
2023-08-07 12:00:00,618,13,23,1000,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 19:00:00,126,20,21,511,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 11:00:00,609,12,16,939,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 20:00:00,125,21,16,533,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 10:00:00,425,11,14,848,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 09:00:00,508,10,14,806,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 05:00:00,47,6,14,192,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 08:00:00,333,9,13,834,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 13:00:00,151,14,13,275,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 21:00:00,149,22,10,482,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 07:00:00,137,8,7,609,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 06:00:00,81,7,6,248,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 22:00:00,61,23,5,338,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 23:00:00,23,0,3,231,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 04:00:00,11,5,1,70,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 03:00:00,10,4,1,36,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 00:00:00,16,1,0,78,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 01:00:00,4,2,0,55,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-07 02:00:00,9,3,0,29,1,19.9,9.5,0.0,0,1,0,0,0,0,0,1,0
2023-08-08 17:00:00,689,18,64,1229,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 15:00:00,579,16,46,1148,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 16:00:00,588,17,42,1230,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 14:00:00,556,15,42,1126,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 08:00:00,580,9,37,1020,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 13:00:00,620,14,29,1085,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-08 18:00:00,445,19,27,923,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-03 05:00:00,62,6,1,170,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-02 23:00:00,34,0,9,308,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-08 07:00:00,279,8,12,663,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-13 18:00:00,131,19,16,711,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-02 06:00:00,91,7,8,285,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-13 09:00:00,220,10,15,368,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-10 06:00:00,128,7,9,255,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 05:00:00,47,6,3,163,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-13 10:00:00,290,11,12,665,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-08 11:00:00,292,12,8,982,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-10 09:00:00,560,10,8,935,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 00:00:00,16,1,2,209,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-13 15:00:00,125,16,12,262,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-08 21:00:00,66,22,6,552,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-10 05:00:00,91,6,4,158,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 03:00:00,6,4,2,57,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-13 19:00:00,85,20,9,567,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-08 06:00:00,113,7,6,266,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-10 23:00:00,29,0,2,304,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 01:00:00,5,2,1,120,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-13 11:00:00,364,12,7,645,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-08 05:00:00,88,6,4,143,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-10 22:00:00,52,23,1,430,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-02 02:00:00,5,3,1,98,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-13 17:00:00,102,18,6,788,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-10 00:00:00,57,1,0,173,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-08 00:00:00,18,1,1,130,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-02 04:00:00,14,5,1,62,0,19.8,13.5,2.1,0,0,0,0,0,0,1,1,0
2023-08-10 01:00:00,17,2,0,116,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-13 23:00:00,48,0,6,257,0,19.7,13.4,1.1,0,0,0,1,0,0,0,1,0
2023-08-03 23:00:00,0,0,0,2,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-08 04:00:00,22,5,1,54,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
2023-08-03 17:00:00,366,18,65,1189,0,17.3,11.8,0.0,0,0,0,0,1,0,0,1,0
2023-08-10 02:00:00,20,3,0,71,0,22.5,14.2,5.0,0,0,0,0,1,0,0,1,0
2023-08-08 01:00:00,8,2,0,81,0,19.1,7.7,0.2,0,0,0,0,0,1,0,1,0
