ds,y,Finishing time,Number of Bicycles,Number of People,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-02-09 09:00:00,191,10,8,345,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0
2024-02-10 09:00:00,140,10,8,276,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0
2024-02-01 21:00:00,139,22,8,396,0,13.8,5.3,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-18 19:00:00,128,20,8,342,0,11.3,6.0,2.1,0,0,0,1,0,0,0,0,1,0
2024-02-07 08:00:00,111,9,8,398,0,4.2,0.6,0.0,0,0,0,0,0,0,1,0,1,0
2024-02-03 14:00:00,105,15,8,1152,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-18 22:00:00,105,23,8,242,0,11.3,6.0,2.1,0,0,0,1,0,0,0,0,1,0
2024-02-03 08:00:00,102,9,8,270,0,10.1,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-19 17:00:00,99,18,8,678,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-04 03:00:00,97,4,8,83,0,10.7,5.5,1.0,0,0,0,1,0,0,0,0,1,0
2024-02-19 23:00:00,92,0,8,112,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-07 21:00:00,116,22,9,212,0,4.2,0.6,0.0,0,0,0,0,0,0,1,0,1,0
2024-02-19 13:00:00,65,14,9,832,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-24 15:00:00,50,16,9,1155,0,7.4,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-13 20:00:00,37,21,9,316,0,7.1,3.1,0.2,0,0,0,0,0,1,0,0,1,0
2024-02-24 13:00:00,26,14,9,1147,0,7.4,5.5,0.0,0,0,1,0,0,0,0,0,1,0
2024-02-19 21:00:00,83,22,8,160,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-23 19:00:00,55,20,8,478,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-20 17:00:00,48,18,8,479,0,12.6,5.4,5.2,0,0,0,0,0,1,0,0,1,0
2024-02-11 18:00:00,45,19,8,354,0,8.2,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-02-11 15:00:00,37,16,8,631,0,8.2,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-02-23 17:00:00,26,18,8,878,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-26 09:00:00,21,10,8,405,0,11.1,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-16 11:00:00,19,12,8,647,0,9.8,5.5,0.4,1,0,0,0,0,0,0,0,1,0
2024-02-25 14:00:00,13,15,8,552,0,8.3,5.5,0.0,0,0,0,1,0,0,0,0,1,0
2024-02-23 14:00:00,10,15,8,720,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-23 16:00:00,9,17,8,787,0,7.3,0.4,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-27 16:00:00,6,17,8,621,0,10.2,1.3,0.3,0,0,0,0,0,1,0,0,1,0
2024-02-09 10:00:00,177,11,7,457,0,6.3,5.5,9.8,1,0,0,0,0,0,0,0,1,0
2024-02-10 11:00:00,141,12,7,724,0,6.7,3.7,0.4,0,0,1,0,0,0,0,0,1,0
2024-02-22 09:00:00,136,10,7,371,0,6.9,3.6,0.0,0,0,0,0,1,0,0,0,1,0
2024-02-19 20:00:00,93,21,7,202,0,12.5,5.2,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-02 17:00:00,76,18,7,890,0,9.3,5.5,0.0,1,0,0,0,0,0,0,0,1,0
2024-02-21 13:00:00,74,14,7,774,0,8.0,1.9,1.5,0,0,0,0,0,0,1,0,1,0
2024-02-26 21:00:00,72,22,7,165,0,11.1,5.5,0.0,0,1,0,0,0,0,0,0,1,0
2024-02-11 13:00:00,59,14,6,727,0,8.2,5.5,0.0,0,0,0,1,0,0,0,0,1,0
