ds,y,Finishing time,Number of People,Number of Road Vehicles,isHoliday,TMAX,TMIN,PRCP,Day of the Week_Fri,Day of the Week_Mon,Day of the Week_Sat,Day of the Week_Sun,Day of the Week_Thu,Day of the Week_Tue,Day of the Week_Wed,TimeZone_BST,TimeZone_GMT,days_since_record
2024-07-14 18:00:00,13,19,731,209,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-06 14:00:00,13,15,846,143,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-07 19:00:00,15,20,571,1263,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-27 20:00:00,14,21,881,132,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-15 14:00:00,15,15,796,1249,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-06 08:00:00,15,9,383,985,0,16.7,8.4,5.9,0,0,1,0,0,0,0,1,0,0
2024-07-05 20:00:00,15,21,512,955,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-29 20:00:00,15,21,186,784,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-27 11:00:00,13,12,1174,1762,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-24 07:00:00,13,8,379,1694,0,18.9,12.5,0.8,0,0,0,0,0,0,1,1,0,0
2024-07-26 09:00:00,13,10,729,1671,0,20.9,9.0,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-15 15:00:00,13,16,871,1652,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-09 07:00:00,13,8,257,1635,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-30 13:00:00,14,14,1217,1677,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-12 08:00:00,15,9,169,1872,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-28 11:00:00,15,12,799,1752,0,20.3,5.5,0.0,0,0,0,1,0,0,0,1,0,0
2024-07-14 11:00:00,15,12,624,1740,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-30 12:00:00,15,13,1768,1723,0,11.2,5.5,0.2,0,0,0,0,0,1,0,1,0,0
2024-07-03 17:00:00,15,18,890,1679,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-12 16:00:00,15,17,907,1673,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-03 18:00:00,15,19,737,1531,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-14 10:00:00,15,11,687,1510,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-02 14:00:00,15,15,722,1432,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-05 14:00:00,15,15,949,1353,0,15.2,6.8,3.2,1,0,0,0,0,0,0,1,0,0
2024-07-15 16:00:00,12,17,754,1865,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-25 10:00:00,12,11,983,1841,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-03 16:00:00,12,17,989,1814,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-10 16:00:00,12,17,884,1678,0,16.6,11.2,1.1,0,0,0,0,0,0,1,1,0,0
2024-07-12 14:00:00,12,15,149,1630,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-01 11:00:00,12,12,840,1526,0,16.7,8.5,1.0,0,1,0,0,0,0,0,1,0,90
2024-07-16 09:00:00,16,10,956,1998,0,21.9,12.6,0.8,0,0,0,0,0,1,0,1,0,0
2024-07-15 10:00:00,16,11,875,1859,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-27 12:00:00,16,13,1347,1825,0,22.0,5.5,0.0,0,0,1,0,0,0,0,1,0,0
2024-07-15 09:00:00,16,10,644,1770,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-29 13:00:00,16,14,1341,1750,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-15 18:00:00,16,19,564,1657,0,19.2,10.6,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-29 16:00:00,16,17,865,1604,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-02 13:00:00,16,14,1107,1486,0,18.1,8.4,1.5,0,0,0,0,0,1,0,1,0,0
2024-07-04 14:00:00,16,15,1067,1391,0,17.5,6.9,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-09 12:00:00,16,13,1214,1379,0,16.7,10.8,2.6,0,0,0,0,0,1,0,1,0,0
2024-07-07 12:00:00,16,13,902,1345,0,19.4,8.4,2.8,0,0,0,1,0,0,0,1,0,0
2024-07-14 16:00:00,16,17,735,1263,0,20.1,5.5,0.4,0,0,0,1,0,0,0,1,0,0
2024-07-08 12:00:00,16,13,974,1229,0,16.9,7.0,0.0,0,1,0,0,0,0,0,1,0,0
2024-07-12 07:00:00,16,8,111,1170,0,16.3,9.2,0.0,1,0,0,0,0,0,0,1,0,0
2024-07-03 13:00:00,16,14,829,1116,0,16.2,8.1,0.6,0,0,0,0,0,0,1,1,0,0
2024-07-25 06:00:00,16,7,253,654,0,19.8,12.4,0.0,0,0,0,0,1,0,0,1,0,0
2024-07-29 11:00:00,14,12,901,1631,0,21.6,5.5,0.0,0,1,0,0,0,0,0,1,0,0
