Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Wed,2023/08/08 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,21,2,259
Mon,2023/08/06 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,2,196,0,260
Wed,2023/08/08 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,0,1,261
Mon,2023/08/06 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,1,26,35,262
Wed,2023/08/08 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,10,0,263
Mon,2023/08/06 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,26,3,264
Wed,2023/08/08 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,4,0,265
Mon,2023/08/06 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,44,2,266
Thu,2023/08/09 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,27,2898,15,267
Mon,2023/08/06 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,28,14,268
Thu,2023/08/09 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,21,3237,14,269
Mon,2023/08/06 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,40,11,270
Thu,2023/08/09 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,17,2276,24,271
Mon,2023/08/06 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,1,2,272
Thu,2023/08/09 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,17,1845,15,273
Tue,2023/08/07 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,29,2601,19,274
Thu,2023/08/09 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,16,1308,97,275
Tue,2023/08/07 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,25,1537,8,276
Thu,2023/08/09 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,15,2796,17,277
Tue,2023/08/07 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,23,3265,8,278
Thu,2023/08/09 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,13,963,79,279
Tue,2023/08/07 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,21,4300,33,280
Thu,2023/08/09 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,12,1345,18,281
Tue,2023/08/07 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,21,1963,6,282
Thu,2023/08/09 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,12,3281,8,283
Tue,2023/08/07 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,17,1916,14,284
Thu,2023/08/09 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,11,3013,16,285
Tue,2023/08/07 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,16,4043,50,286
Thu,2023/08/09 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,10,603,70,287
Tue,2023/08/07 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,11,496,1,288
Thu,2023/08/09 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,9,684,12,289
Tue,2023/08/07 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,9,2452,5,290
Thu,2023/08/09 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,7,190,8,291
Tue,2023/08/07 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,8,1249,12,292
Thu,2023/08/09 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,6,1986,14,293
Tue,2023/08/07 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,8,419,2,294
Thu,2023/08/09 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,4,297,37,295
Tue,2023/08/07 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,5,704,6,296
Tue,2023/08/07 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,4,230,4,297
Tue,2023/08/07 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,3,230,3,298
Tue,2023/08/07 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,2,105,2,299
Tue,2023/08/07 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,2,95,0,300
Tue,2023/08/07 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,1,284,13,301
Tue,2023/08/07 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,52,3,302
Tue,2023/08/07 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,23,3,303
Tue,2023/08/07 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,14,2,304
Tue,2023/08/07 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,11,2,305
Tue,2023/08/07 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,12,1,306
Tue,2023/08/07 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,31,0,307
Wed,2023/08/08 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,26,2820,28,308
Wed,2023/08/08 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,24,3430,14,309
Wed,2023/08/08 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,17,2611,20,310
Wed,2023/08/08 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,15,1365,6,311
Wed,2023/08/08 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,13,3378,11,312
Wed,2023/08/08 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,12,3635,18,313
Wed,2023/08/08 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,10,1797,14,314
Wed,2023/08/08 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,8,444,12,315
Wed,2023/08/08 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,7,910,58,316
Wed,2023/08/08 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,7,932,6,317
Wed,2023/08/08 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,6,461,63,318
Wed,2023/08/08 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,5,577,65,319
Wed,2023/08/08 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,5,463,8,320
Wed,2023/08/08 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,3,2495,6,321
Wed,2023/08/08 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,3,138,6,322
Wed,2023/08/08 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,2,26,1,323
Thu,2023/08/09 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,3,404,69,324
Thu,2023/08/09 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,3,106,42,325
Thu,2023/08/09 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,2,39,4,326
Thu,2023/08/09 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,8,5,327
Thu,2023/08/09 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,78,4,328
Thu,2023/08/09 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,29,3,329
Thu,2023/08/09 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,14,2,330
Thu,2023/08/09 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,12,1,331
Thu,2023/08/09 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,7,1,332
Fri,2023/08/10 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,23,3362,35,333
Fri,2023/08/10 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,22,1672,15,334
Fri,2023/08/10 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,20,2346,26,335
Fri,2023/08/10 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,16,1283,8,336
Fri,2023/08/10 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,16,600,8,337
Fri,2023/08/10 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,15,4691,64,338
Fri,2023/08/10 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,12,2166,28,339
Fri,2023/08/10 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,12,1175,8,340
Fri,2023/08/10 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,10,728,61,341
Fri,2023/08/10 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,10,490,11,342
Fri,2023/08/10 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,8,1954,13,343
Fri,2023/08/10 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,6,256,7,344
Fri,2023/08/10 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,6,144,4,345
Fri,2023/08/10 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,5,170,18,346
Fri,2023/08/10 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,5,253,9,347
Fri,2023/08/10 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,5,63,5,348
Fri,2023/08/10 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,4,37,22,349
Fri,2023/08/10 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,4,541,2,350
Sat,2023/08/04 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,3,511,61,351
Sat,2023/08/04 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,3,189,14,352
Sat,2023/08/04 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,3,58,14,353
Sat,2023/08/04 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,2,129,6,354
Sat,2023/08/04 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,380,129,355
Sat,2023/08/04 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,178,92,356
Sat,2023/08/04 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,1,621,81,357
Sat,2023/08/04 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,195,12,358
Sat,2023/08/04 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,1,511,9,359
Sat,2023/08/04 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,22,12,360
Sat,2023/08/04 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,146,11,361
Sat,2023/08/04 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,178,5,362
Sat,2023/08/04 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,8,3,363
Sun,2023/08/05 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,25,614,2,364
Sun,2023/08/05 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,21,1483,5,365
Sun,2023/08/05 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,19,2451,14,366
Sun,2023/08/05 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,19,2138,4,367
Sun,2023/08/05 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,18,2306,12,368
Sun,2023/08/05 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,18,709,3,369
Sun,2023/08/05 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,13,2380,6,370
Sun,2023/08/05 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,12,1539,17,371
Sun,2023/08/05 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,7,298,3,372
Sun,2023/08/05 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,5,214,31,373
Sun,2023/08/05 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,4,230,13,374
Sun,2023/08/05 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,4,243,7,375
Sun,2023/08/05 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,4,234,2,376
Sun,2023/08/05 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,4,70,2,377
Sun,2023/08/05 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,2,76,7,378
Sun,2023/08/05 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,2,29,4,379
Sun,2023/08/05 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,1,11,2,380
Sun,2023/08/05 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,190,94,381
Sun,2023/08/05 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,80,91,382
Sun,2023/08/05 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,85,73,383
Sun,2023/08/05 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,62,61,384
Sun,2023/08/05 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,14,37,385
Sun,2023/08/05 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,45,5,386
Sun,2023/08/05 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,0,147,3,387
Mon,2023/08/06 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,28,2939,12,388
Mon,2023/08/06 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,23,1992,15,389
Mon,2023/08/06 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,20,1433,4,390
Mon,2023/08/06 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,18,3372,20,391
Mon,2023/08/06 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,17,3426,23,392
Mon,2023/08/06 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,16,3817,24,393
Mon,2023/08/06 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,16,2165,11,394
Mon,2023/08/06 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,15,1089,19,395
Mon,2023/08/06 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,15,501,4,396
Mon,2023/08/06 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,15,431,1,397
Mon,2023/08/06 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,14,270,7,398
Mon,2023/08/06 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,13,2793,16,399
Mon,2023/08/06 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,10,481,1,400
Tue,2023/08/21 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,5,257,6,401
Tue,2023/08/21 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,2,59,4,402
Tue,2023/08/21 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,2,173,0,403
Tue,2023/08/21 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,1,11,1,404
Tue,2023/08/21 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,7,2,405
Tue,2023/08/21 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,114,0,406
Tue,2023/08/21 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,36,0,407
Tue,2023/08/21 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,23,0,408
Tue,2023/08/21 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,17,0,409
Tue,2023/08/21 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,15,0,410
Tue,2023/08/21 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,10,0,411
Wed,2023/08/22 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,34,1804,10,412
Sat,2023/08/25 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,129,92,413
Wed,2023/08/22 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,29,2317,23,414
Wed,2023/08/22 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,28,1130,5,415
Wed,2023/08/22 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,18,2362,17,416
Wed,2023/08/22 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,17,2960,14,417
Wed,2023/08/22 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,17,1562,14,418
Wed,2023/08/22 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,14,2713,20,419
Wed,2023/08/22 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,11,698,10,420
Wed,2023/08/22 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,9,1973,26,421
Wed,2023/08/22 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,8,1205,11,422
Wed,2023/08/22 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,8,199,7,423
Wed,2023/08/22 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,6,478,67,424
Wed,2023/08/22 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,5,524,37,425
Wed,2023/08/22 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,4,399,68,426
Wed,2023/08/22 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,4,38,12,427
Wed,2023/08/22 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,3,251,51,428
Wed,2023/08/22 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,1,48,0,429
Wed,2023/08/22 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,184,66,430
Wed,2023/08/22 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,96,44,431
Wed,2023/08/22 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,4,3,432
Wed,2023/08/22 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,26,1,433
Wed,2023/08/22 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,17,1,434
Wed,2023/08/22 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,14,1,435
Wed,2023/08/22 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,6,0,436
Thu,2023/08/23 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,48,3006,22,437
Thu,2023/08/23 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,37,1779,13,438
Thu,2023/08/23 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,34,3040,11,439
Thu,2023/08/23 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,28,2288,7,440
Thu,2023/08/23 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,26,3487,14,441
Thu,2023/08/23 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,24,1876,9,442
Thu,2023/08/23 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,22,1193,2,443
Thu,2023/08/23 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,16,266,4,444
Thu,2023/08/23 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,15,1194,12,445
Thu,2023/08/23 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,10,513,62,446
Thu,2023/08/23 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,9,490,3,447
Thu,2023/08/23 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,5,606,96,448
Thu,2023/08/23 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,4,459,79,449
Thu,2023/08/23 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,3,251,58,450
Thu,2023/08/23 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,3,71,30,451
Fri,2023/08/17 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,21,2572,11,452
Sun,2023/08/19 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,7,1519,47,453
Tue,2023/07/31 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,0,8,16,454
Sun,2023/08/19 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,4,236,6,455
Sat,2023/08/25 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,107,86,456
Wed,2023/08/29 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,38,0,457
Fri,2023/08/17 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,20,3603,19,458
Wed,2023/08/01 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,15,1424,508,459
Sun,2023/08/19 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,4,184,0,460
Sat,2023/08/25 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,79,55,461
Wed,2023/08/29 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,23,0,462
Fri,2023/08/17 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,20,1573,14,463
Wed,2023/08/01 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,13,1074,477,464
Sun,2023/08/19 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,3,28,3,465
Sat,2023/08/25 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,96,54,466
Wed,2023/08/29 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,11,0,467
Fri,2023/08/17 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,19,3320,9,468
Wed,2023/08/01 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,12,837,352,469
Sun,2023/08/19 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,2,62,0,470
Sat,2023/08/25 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,37,21,471
Thu,2023/08/30 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,37,1966,17,472
Fri,2023/08/17 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,18,1395,38,473
Wed,2023/08/01 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,12,373,287,474
Sun,2023/08/19 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,0,144,1,475
Sat,2023/08/25 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,23,9,476
Sat,2023/08/25 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,30,0,477
Sun,2023/08/26 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,42,1882,6,478
Sun,2023/08/26 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,23,1631,11,479
Sun,2023/08/26 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,23,1442,10,480
Sun,2023/08/26 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,15,1580,15,481
Sun,2023/08/26 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,12,1451,25,482
Sun,2023/08/26 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,12,1526,14,483
Sun,2023/08/26 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,11,596,80,484
Sun,2023/08/26 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,9,449,86,485
Sun,2023/08/26 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,9,440,73,486
Sun,2023/08/26 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,6,922,35,487
Sun,2023/08/26 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,6,250,5,488
Sun,2023/08/26 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,6,737,2,489
Sun,2023/08/26 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,4,319,63,490
Sun,2023/08/26 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,3,291,93,491
Sun,2023/08/26 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,144,101,492
Sun,2023/08/26 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,1,180,57,493
Sun,2023/08/26 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,75,79,494
Sun,2023/08/26 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,85,68,495
Sun,2023/08/26 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,58,42,496
Sun,2023/08/26 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,0,52,8,497
Sun,2023/08/26 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,0,107,7,498
Sun,2023/08/26 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,16,2,499
Sun,2023/08/26 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,24,1,500
Sun,2023/08/26 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,14,0,501
Mon,2023/08/27 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,47,3064,12,502
Mon,2023/08/27 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,25,1817,8,503
Mon,2023/08/27 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,24,2781,16,504
Mon,2023/08/27 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,20,2406,14,505
Mon,2023/08/27 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,19,2106,18,506
Mon,2023/08/27 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,17,2938,26,507
Mon,2023/08/27 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,15,213,4,508
Mon,2023/08/27 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,13,2529,13,509
Mon,2023/08/27 23:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,11,1227,18,510
Mon,2023/08/27 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,10,416,8,511
Mon,2023/08/27 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,10,1293,6,512
Mon,2023/08/27 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,7,592,12,513
Mon,2023/08/27 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,7,200,10,514
Mon,2023/08/27 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,5,145,7,515
Mon,2023/08/27 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,3,75,53,516
Mon,2023/08/27 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,2,125,39,517
Mon,2023/08/27 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,2,172,8,518
Mon,2023/08/27 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,1,40,32,519
