Day,Date,Hour,Source,F__of_Bicycles,F__of_People,F__of_Road_Vehicles,FID
Sun,2024/02/18 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,29,245,752,260
Thu,2024/02/01 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,29,246,752,261
Fri,2024/02/16 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,26,1368,2077,262
Thu,2024/02/08 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,26,87,1783,263
Thu,2024/02/08 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,26,330,1771,264
Sat,2024/02/10 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,26,416,1075,265
Wed,2024/02/07 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,26,171,1075,266
Thu,2024/02/29 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,26,376,1032,267
Thu,2024/02/29 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,26,405,1004,268
Thu,2024/02/01 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,26,583,940,269
Tue,2024/02/20 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,26,84,565,270
Sun,2024/02/18 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,26,163,560,271
Thu,2024/02/01 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,26,869,270,272
Fri,2024/02/16 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,26,1700,198,273
Wed,2024/02/14 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,26,543,175,274
Fri,2024/02/02 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,26,2696,174,275
Fri,2024/02/16 00:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,26,322,125,276
Tue,2024/02/06 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,26,2214,9,277
Sun,2024/02/18 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,26,1853,3,278
Thu,2024/02/22 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,25,908,2681,279
Thu,2024/02/01 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,25,673,2374,280
Mon,2024/02/19 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,25,654,2091,281
Sun,2024/02/18 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,25,970,1994,282
Sun,2024/02/04 00:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,25,903,1946,283
Wed,2024/02/28 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,25,517,1593,284
Wed,2024/02/07 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,25,787,1563,285
Thu,2024/02/15 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,25,271,1199,286
Fri,2024/02/23 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,25,386,1102,287
Wed,2024/02/14 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,25,342,969,288
Wed,2024/02/14 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,25,212,967,289
Wed,2024/02/07 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,25,279,943,290
Mon,2024/02/12 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,25,148,936,291
Mon,2024/02/12 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,25,182,934,292
Sun,2024/02/11 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,25,361,933,293
Thu,2024/02/22 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,25,125,887,294
Tue,2024/02/13 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,25,340,868,295
Tue,2024/02/13 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,25,109,677,296
Thu,2024/02/15 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,25,29,481,297
Sat,2024/02/24 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,25,768,164,298
Tue,2024/02/20 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,25,2599,163,299
Sun,2024/02/04 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,25,1987,143,300
Sun,2024/02/04 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,23,645,1733,301
Sun,2024/02/11 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,23,440,1717,302
Sat,2024/02/03 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,23,864,1618,303
Thu,2024/02/29 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,23,346,1508,304
Sat,2024/02/03 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,23,326,1226,305
Sat,2024/02/10 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,23,225,1209,306
Mon,2024/02/05 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,23,197,1063,307
Sun,2024/02/11 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,23,278,941,308
Tue,2024/02/20 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,23,709,898,309
Mon,2024/02/05 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,23,85,840,310
Fri,2024/02/02 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,23,278,835,311
Fri,2024/02/09 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,23,435,816,312
Tue,2024/02/27 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,23,117,810,313
Fri,2024/02/16 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,23,407,750,314
Mon,2024/02/12 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,23,200,721,315
Wed,2024/02/21 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,23,113,648,316
Thu,2024/02/01 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,23,170,597,317
Sun,2024/02/25 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,23,177,595,318
Tue,2024/02/27 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,23,97,539,319
Wed,2024/02/28 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,23,822,340,320
Thu,2024/02/01 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,23,1379,267,321
Sat,2024/02/10 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,23,1079,252,322
Thu,2024/02/01 00:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,23,806,217,323
Thu,2024/02/01 00:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,23,543,199,324
Tue,2024/02/20 00:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,23,507,171,325
Tue,2024/02/13 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,23,3001,161,326
Tue,2024/02/13 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,23,1903,122,327
Mon,2024/02/19 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,23,1794,86,328
Tue,2024/02/20 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,23,1549,67,329
Thu,2024/02/01 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,23,2394,42,330
Thu,2024/02/08 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,23,2852,36,331
Tue,2024/02/27 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,23,1932,22,332
Fri,2024/02/02 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,23,1823,20,333
Wed,2024/02/14 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,23,3295,16,334
Mon,2024/02/26 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,23,2497,11,335
Thu,2024/02/22 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,23,2129,10,336
Mon,2024/02/19 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,22,577,2167,337
Sun,2024/02/25 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,22,855,2094,338
Thu,2024/02/15 00:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,22,699,1904,339
Sun,2024/02/18 00:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,22,738,1890,340
Mon,2024/02/19 00:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,22,761,1729,341
Sun,2024/02/11 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,22,513,1644,342
Wed,2024/02/07 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,22,707,1502,343
Tue,2024/02/06 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,22,194,1267,344
Sun,2024/02/11 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,22,500,1142,345
Fri,2024/02/16 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,22,509,1132,346
Fri,2024/02/02 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,22,493,1095,347
Thu,2024/02/08 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,22,99,1022,348
Thu,2024/02/15 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,22,149,1008,349
Sat,2024/02/03 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,22,131,999,350
Wed,2024/02/21 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,46,375,1072,351
Tue,2024/02/06 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,46,493,981,352
Thu,2024/02/15 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,46,280,756,353
Fri,2024/02/23 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,46,2806,210,354
Fri,2024/02/16 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,45,116,1034,355
Wed,2024/02/21 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,45,357,896,356
Tue,2024/02/20 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,45,1851,184,357
Sat,2024/02/03 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,45,1643,143,358
Sat,2024/02/24 00:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,44,1344,1923,359
Tue,2024/02/06 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,44,500,1046,360
Tue,2024/02/13 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,44,224,902,361
Tue,2024/02/27 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,44,268,863,362
Sun,2024/02/18 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,44,265,610,363
Thu,2024/02/29 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,44,2768,14,364
Tue,2024/02/27 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,44,2246,9,365
Mon,2024/02/05 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,43,121,977,366
Mon,2024/02/12 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,43,2113,274,367
Fri,2024/02/23 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,43,2788,250,368
Sun,2024/02/04 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,43,1759,204,369
Tue,2024/02/06 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,42,213,1487,370
Thu,2024/02/01 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,42,248,954,371
Sun,2024/02/11 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,42,349,799,372
Thu,2024/02/22 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,42,188,763,373
Thu,2024/02/01 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,42,2907,251,374
Sun,2024/02/25 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,42,1958,5,375
Thu,2024/02/29 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,41,300,1305,376
Fri,2024/02/09 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,41,654,1259,377
Thu,2024/02/01 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,41,162,1239,378
Thu,2024/02/22 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,41,356,1085,379
Mon,2024/02/26 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,41,372,889,380
Wed,2024/02/21 00:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,41,162,883,381
Tue,2024/02/27 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,41,318,851,382
Tue,2024/02/13 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,41,91,643,383
Tue,2024/02/13 00:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,41,199,624,384
Fri,2024/02/23 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,41,1376,247,385
Wed,2024/02/28 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,41,1991,219,386
Wed,2024/02/21 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,40,382,937,387
Mon,2024/02/12 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,40,265,813,388
Thu,2024/02/29 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,40,1740,208,389
Sun,2024/02/25 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,40,1889,190,390
Mon,2024/02/19 00:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,39,928,2019,391
Tue,2024/02/13 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,39,209,1014,392
Thu,2024/02/01 00:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,39,190,711,393
Sat,2024/02/03 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,39,3513,191,394
Thu,2024/02/29 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,38,894,2202,395
Tue,2024/02/13 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,38,736,2186,396
Sat,2024/02/03 00:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,38,226,1488,397
Sat,2024/02/03 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,38,216,1266,398
Fri,2024/02/09 00:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,38,422,1206,399
Sun,2024/02/04 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,38,103,1179,400
Thu,2024/02/29 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,18,478,880,401
Wed,2024/02/21 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,20,2470,195,402
Tue,2024/02/27 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,18,359,866,403
Tue,2024/02/20 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,20,1698,191,404
Sat,2024/02/03 00:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,18,360,832,405
Sun,2024/02/25 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,20,1490,175,406
Mon,2024/02/05 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,18,66,588,407
Fri,2024/02/16 00:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,20,551,171,408
Sun,2024/02/18 00:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,18,84,509,409
Fri,2024/02/16 00:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,20,391,165,410
Mon,2024/02/12 00:00:00+00,8:00 AM-9:00 AM,Camera 332 Waterfront,18,65,502,411
Tue,2024/02/20 00:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,20,1281,143,412
Tue,2024/02/20 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,18,830,473,413
Tue,2024/02/13 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,20,1846,136,414
Sat,2024/02/10 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,18,1308,311,415
Mon,2024/02/12 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,20,502,134,416
Thu,2024/02/01 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,18,734,289,417
Thu,2024/02/01 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,20,2185,103,418
Fri,2024/02/16 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,18,2635,286,419
Thu,2024/02/01 00:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,20,444,102,420
Sat,2024/02/10 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,18,1200,281,421
Thu,2024/02/22 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,20,1888,72,422
Tue,2024/02/27 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,18,676,245,423
Sun,2024/02/18 00:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,20,714,60,424
Sat,2024/02/24 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,20,972,53,425
Tue,2024/02/27 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,20,1949,33,426
Fri,2024/02/16 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,20,4045,22,427
Fri,2024/02/09 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,20,1814,18,428
Mon,2024/02/26 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,20,1906,14,429
Sat,2024/02/17 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,20,1794,13,430
Mon,2024/02/12 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,20,2537,12,431
Tue,2024/02/13 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,20,3093,12,432
Wed,2024/02/14 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,20,1002,9,433
Sun,2024/02/11 00:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,20,598,7,434
Tue,2024/02/13 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,20,2978,7,435
Sat,2024/02/03 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,20,3385,4,436
Sun,2024/02/11 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,20,1800,4,437
Thu,2024/02/08 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,19,669,2520,438
Wed,2024/02/28 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,19,839,2362,439
Sat,2024/02/17 00:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,19,1436,2349,440
Mon,2024/02/26 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,19,605,2227,441
Mon,2024/02/05 00:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,19,673,2021,442
Mon,2024/02/26 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,19,755,1970,443
Sat,2024/02/17 00:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,19,1031,1953,444
Thu,2024/02/08 00:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,19,359,1911,445
Tue,2024/02/27 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,19,543,1890,446
Wed,2024/02/28 00:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,19,511,1886,447
Tue,2024/02/06 00:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,19,531,1861,448
Sun,2024/02/11 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,19,1061,1808,449
Tue,2024/02/20 00:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,19,945,1698,450
Tue,2024/02/20 00:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,19,367,1291,451
Fri,2024/02/02 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,89,886,452
Fri,2024/02/16 00:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,19,504,879,453
Wed,2024/02/14 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,19,221,875,454
Mon,2024/02/26 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,19,187,840,455
Thu,2024/02/15 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,140,827,456
Mon,2024/02/12 00:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,19,124,825,457
Fri,2024/02/16 00:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,19,399,810,458
Fri,2024/02/23 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,75,795,459
Wed,2024/02/28 00:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,19,123,777,460
Sun,2024/02/18 00:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,19,243,733,461
Wed,2024/02/07 00:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,19,97,702,462
Wed,2024/02/07 00:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,22,157,929,463
Sun,2024/02/18 00:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,17,355,25,464
Thu,2024/02/22 00:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,17,1620,20,465
Mon,2024/02/12 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,18,2058,239,466
Wed,2024/02/21 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,17,2534,20,467
Fri,2024/02/16 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,22,425,897,468
Fri,2024/02/02 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,18,1092,234,469
Wed,2024/02/14 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,17,2806,12,470
Tue,2024/02/06 00:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,22,103,895,471
Wed,2024/02/14 00:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,18,2669,234,472
Wed,2024/02/28 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,17,1800,12,473
Fri,2024/02/16 00:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,22,495,847,474
Thu,2024/02/08 00:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,18,806,222,475
Sun,2024/02/11 00:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,17,722,10,476
Sun,2024/02/11 00:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,22,437,819,477
Wed,2024/02/14 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,18,1979,216,478
Wed,2024/02/14 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,17,1826,10,479
Thu,2024/02/15 00:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,22,106,730,480
Tue,2024/02/06 00:00:00+00,8:00 AM-9:00 AM,Camera 317 Reform St,18,759,215,481
Sun,2024/02/04 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,17,1922,9,482
Wed,2024/02/07 00:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,22,154,706,483
Tue,2024/02/27 00:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,18,972,211,484
Sat,2024/02/03 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,18,1425,209,485
Thu,2024/02/01 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,18,1730,205,486
Thu,2024/02/08 00:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,18,777,191,487
Wed,2024/02/14 00:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,18,962,191,488
Tue,2024/02/20 00:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,18,3245,190,489
Thu,2024/02/08 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,18,328,185,490
Mon,2024/02/19 00:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,18,380,182,491
Tue,2024/02/06 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,18,2065,170,492
Sat,2024/02/24 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,18,2972,152,493
Wed,2024/02/14 00:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,18,446,142,494
Tue,2024/02/13 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,18,1945,136,495
Fri,2024/02/16 00:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,18,1130,130,496
Mon,2024/02/05 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,18,1660,104,497
Sun,2024/02/18 00:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,18,2098,97,498
Sun,2024/02/11 00:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,18,1493,89,499
Sun,2024/02/18 00:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,18,827,76,500
Fri,2024/02/16 00:00:00+00,9:00 AM-10:00 AM,Camera  308 Murraygate,18,1292,49,501
Thu,2024/02/15 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,18,3033,45,502
Tue,2024/02/20 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,18,3021,36,503
Wed,2024/02/21 00:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,18,1994,18,504
Mon,2024/02/19 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,18,2729,17,505
Tue,2024/02/13 00:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,18,337,14,506
Wed,2024/02/28 00:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,18,2047,12,507
Tue,2024/02/13 00:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,18,2497,11,508
Wed,2024/02/14 00:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,18,1950,8,509
Thu,2024/02/15 00:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,18,2470,7,510
Fri,2024/02/02 00:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,17,647,2195,511
Sun,2024/02/04 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,17,729,2092,512
Thu,2024/02/15 00:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,17,873,2081,513
Tue,2024/02/06 00:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,17,816,2063,514
Mon,2024/02/05 00:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,17,1021,1975,515
Tue,2024/02/06 00:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,22,246,702,516
Sun,2024/02/25 00:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,22,264,591,517
Wed,2024/02/21 00:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,22,66,430,518
Sat,2024/02/17 00:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,22,212,410,519
Wed,2024/02/21 00:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,22,1790,279,520
