Day,Date,Hour,Source,Number_of_Bicycles,Number_of_People,Number_of_Road_Vehicles,FID
Thu,2023/10/04 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,4,650,393,1153
Thu,2023/10/04 23:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,4,51,154,1154
Thu,2023/10/04 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,4,179,102,1155
Thu,2023/10/04 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,4,286,14,1156
Thu,2023/10/04 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,4,107,14,1157
Thu,2023/10/04 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,3,228,584,1158
Thu,2023/10/04 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,3,1700,460,1159
Thu,2023/10/04 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,3,368,456,1160
Thu,2023/10/04 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,3,1130,370,1161
Thu,2023/10/04 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,3,104,293,1162
Thu,2023/10/04 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,3,436,186,1163
Thu,2023/10/04 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,3,634,180,1164
Thu,2023/10/04 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,3,426,18,1165
Thu,2023/10/04 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,3,584,9,1166
Thu,2023/10/04 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,3,51,4,1167
Thu,2023/10/04 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,2,62,300,1168
Thu,2023/10/04 23:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,2,69,175,1169
Thu,2023/10/04 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,2,37,164,1170
Thu,2023/10/04 23:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,2,92,51,1171
Thu,2023/10/04 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,2,103,37,1172
Thu,2023/10/04 23:00:00+00,6:00 PM-7:00 PM,Camera 323 Union Street,2,727,30,1173
Thu,2023/10/04 23:00:00+00,12:00 AM-1:00 AM,Camera 317 Reform St,2,565,24,1174
Thu,2023/10/04 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,2,467,17,1175
Thu,2023/10/04 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,2,722,15,1176
Thu,2023/10/04 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,2,122,8,1177
Thu,2023/10/04 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,1,536,1450,1178
Thu,2023/10/04 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,1,405,926,1179
Thu,2023/10/04 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,1,358,684,1180
Thu,2023/10/04 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,1,1336,513,1181
Thu,2023/10/04 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,1,1613,472,1182
Thu,2023/10/04 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,1,1107,462,1183
Thu,2023/10/04 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,1,262,258,1184
Thu,2023/10/04 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,1,254,241,1185
Thu,2023/10/04 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,1,62,237,1186
Thu,2023/10/04 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,48,235,1187
Thu,2023/10/04 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,1,141,226,1188
Thu,2023/10/04 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,1,40,213,1189
Thu,2023/10/04 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,1,485,210,1190
Thu,2023/10/04 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,1,73,161,1191
Thu,2023/10/04 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,1,68,144,1192
Thu,2023/10/04 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,30,71,1193
Thu,2023/10/04 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,1,298,38,1194
Thu,2023/10/04 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,1,107,32,1195
Thu,2023/10/04 23:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,1,77,17,1196
Thu,2023/10/04 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,1,515,16,1197
Thu,2023/10/04 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,1,777,15,1198
Thu,2023/10/04 23:00:00+00,7:00 PM-8:00 PM,Camera 323 Union Street,1,355,15,1199
Thu,2023/10/04 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,1,76,15,1200
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 328 South Marketgait,0,150,337,1201
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 310 - Seagate,0,594,271,1202
Sun,2023/10/07 23:00:00+00,12:00 AM-1:00 AM,Camera 328 South Marketgait,0,72,266,1203
Sun,2023/10/07 23:00:00+00,7:00 AM-8:00 AM,Camera 328 South Marketgait,0,68,229,1204
Sun,2023/10/07 23:00:00+00,1:00 AM-2:00 AM,Camera 328 South Marketgait,0,44,219,1205
Sun,2023/10/07 23:00:00+00,12:00 AM-1:00 AM,Camera 500 Hilltown,0,5,211,1206
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 310 - Seagate,0,461,203,1207
Sun,2023/10/07 23:00:00+00,2:00 AM-3:00 AM,Camera 500 Hilltown,0,3,180,1208
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera 310 - Seagate,0,233,171,1209
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 500 Hilltown,4,45,264,1210
Sun,2023/10/07 23:00:00+00,6:00 AM-7:00 AM,Camera 328 South Marketgait,0,9,158,1211
Sun,2023/10/07 23:00:00+00,7:00 AM-8:00 AM,Camera 500 Hilltown,0,29,135,1212
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 332 Waterfront,0,64,134,1213
Sun,2023/10/07 23:00:00+00,8:00 AM-9:00 AM,Camera 500 Hilltown,4,56,232,1214
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 317 Reform St,15,1575,196,1215
Sun,2023/10/07 23:00:00+00,2:00 AM-3:00 AM,Camera 328 South Marketgait,0,21,124,1216
Sun,2023/10/07 23:00:00+00,1:00 AM-2:00 AM,Camera 500 Hilltown,4,3,230,1217
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 328 South Marketgait,14,806,632,1218
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 310 - Seagate,0,190,118,1219
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 310 - Seagate,4,338,172,1220
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera 500 Hilltown,14,142,587,1221
Sun,2023/10/07 23:00:00+00,3:00 AM-4:00 AM,Camera 328 South Marketgait,0,52,112,1222
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,4,700,18,1223
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 332 Waterfront,14,223,381,1224
Sun,2023/10/07 23:00:00+00,4:00 AM-5:00 AM,Camera 320 Westport,0,171,104,1225
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 320 Westport,3,585,1277,1226
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 328 South Marketgait,13,751,1902,1227
Sun,2023/10/07 23:00:00+00,8:00 AM-9:00 AM,Camera 310 - Seagate,0,249,103,1228
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 323 Union Street,3,398,389,1229
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 320 Westport,13,597,1078,1230
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera 328 South Marketgait,0,28,99,1231
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera 332 Waterfront,3,8,23,1232
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 317 Reform St,13,757,157,1233
Sun,2023/10/07 23:00:00+00,5:00 AM-6:00 AM,Camera 320 Westport,0,148,94,1234
Sun,2023/10/07 23:00:00+00,3:00 AM-4:00 AM,Camera 317 Reform St,3,416,9,1235
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 317 Reform St,12,1201,157,1236
Sun,2023/10/07 23:00:00+00,3:00 AM-4:00 AM,Camera 310 - Seagate,0,190,88,1237
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,3,448,8,1238
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 328 South Marketgait,11,636,1725,1239
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 310 - Seagate,0,192,87,1240
Sun,2023/10/07 23:00:00+00,4:00 AM-5:00 AM,Camera 317 Reform St,3,61,5,1241
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 310 - Seagate,11,253,77,1242
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 328 South Marketgait,0,24,80,1243
Sun,2023/10/07 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,112,3,1244
Sat,2023/10/06 23:00:00+00,4:00 AM-5:00 AM,Camera 332 Waterfront,0,1,16,1245
Mon,2023/10/08 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,28,508,771,1246
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,2,366,1096,1247
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,10,1210,2476,1248
Mon,2023/10/08 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,10,517,824,1249
Sun,2023/10/07 23:00:00+00,6:00 AM-7:00 AM,Camera 500 Hilltown,0,3,77,1250
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,0,81,3,1251
Sat,2023/10/06 23:00:00+00,5:00 AM-6:00 AM,Camera 310 - Seagate,0,34,15,1252
Mon,2023/10/08 23:00:00+00,2:00 PM-3:00 PM,Camera 328 South Marketgait,28,997,371,1253
Sat,2023/10/06 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,1,365,4,1254
Sun,2023/10/07 23:00:00+00,8:00 AM-9:00 AM,Camera 328 South Marketgait,2,117,547,1255
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera 332 Waterfront,2,45,335,1256
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 310 - Seagate,2,833,257,1257
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 332 Waterfront,2,21,248,1258
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,2,438,167,1259
Sun,2023/10/07 23:00:00+00,3:00 AM-4:00 AM,Camera 500 Hilltown,2,6,167,1260
Sun,2023/10/07 23:00:00+00,3:00 AM-4:00 AM,Camera 320 Westport,2,543,162,1261
Sun,2023/10/07 23:00:00+00,2:00 AM-3:00 AM,Camera 320 Westport,2,528,159,1262
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 332 Waterfront,2,34,119,1263
Sun,2023/10/07 23:00:00+00,1:00 AM-2:00 AM,Camera 310 - Seagate,2,306,109,1264
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,2,270,9,1265
Sun,2023/10/07 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,2,31,5,1266
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera  308 Murraygate,2,146,3,1267
Sun,2023/10/07 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,2,75,2,1268
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 332 Waterfront,1,127,474,1269
Sun,2023/10/07 23:00:00+00,12:00 AM-1:00 AM,Camera 320 Westport,1,269,336,1270
Sun,2023/10/07 23:00:00+00,8:00 AM-9:00 AM,Camera 320 Westport,1,88,327,1271
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera 328 South Marketgait,1,124,305,1272
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera 500 Hilltown,1,24,236,1273
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 310 - Seagate,1,562,235,1274
Sun,2023/10/07 23:00:00+00,1:00 AM-2:00 AM,Camera 320 Westport,1,504,203,1275
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 317 Reform St,1,1195,184,1276
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 328 South Marketgait,1,94,172,1277
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera 332 Waterfront,1,43,152,1278
Sun,2023/10/07 23:00:00+00,12:00 AM-1:00 AM,Camera 310 - Seagate,1,332,126,1279
Sun,2023/10/07 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,1,48,124,1280
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 310 - Seagate,1,175,122,1281
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 310 - Seagate,1,141,122,1282
Sun,2023/10/07 23:00:00+00,2:00 AM-3:00 AM,Camera 310 - Seagate,1,336,76,1283
Sun,2023/10/07 23:00:00+00,4:00 AM-5:00 AM,Camera 500 Hilltown,1,4,75,1284
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,1,50,5,1285
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,1,156,2,1286
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 323 Union Street,1,108,2,1287
Sun,2023/10/07 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,1,56,2,1288
Sun,2023/10/07 23:00:00+00,8:00 AM-9:00 AM,Camera 323 Union Street,1,44,2,1289
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,1,46,0,1290
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 332 Waterfront,0,78,487,1291
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,0,32,413,1292
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera 328 South Marketgait,10,450,1099,1293
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 323 Union Street,0,78,3,1294
Mon,2023/10/08 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,27,1173,1664,1295
Sat,2023/10/06 23:00:00+00,4:00 AM-5:00 AM,Camera 310 - Seagate,0,13,15,1296
Sun,2023/10/07 23:00:00+00,6:00 AM-7:00 AM,Camera 320 Westport,0,40,75,1297
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 320 Westport,10,404,625,1298
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera  308 Murraygate,0,67,3,1299
Mon,2023/10/08 23:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,27,490,598,1300
Sat,2023/10/06 23:00:00+00,3:00 AM-4:00 AM,Camera 332 Waterfront,0,0,14,1301
Sun,2023/10/07 23:00:00+00,7:00 AM-8:00 AM,Camera 310 - Seagate,0,104,74,1302
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 328 South Marketgait,10,587,603,1303
Mon,2023/10/08 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,10,1029,561,1304
Sun,2023/10/07 23:00:00+00,12:00 AM-1:00 AM,Camera 323 Union Street,0,44,3,1305
Mon,2023/10/08 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,26,107,611,1306
Sat,2023/10/06 23:00:00+00,1:00 AM-2:00 AM,Camera 323 Union Street,0,104,13,1307
Sun,2023/10/07 23:00:00+00,6:00 AM-7:00 AM,Camera 310 - Seagate,0,11,72,1308
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 317 Reform St,10,467,131,1309
Mon,2023/10/08 23:00:00+00,6:00 PM-7:00 PM,Camera  308 Murraygate,10,471,8,1310
Sun,2023/10/07 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,19,3,1311
Mon,2023/10/08 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,25,511,1105,1312
Sat,2023/10/06 23:00:00+00,7:00 PM-8:00 PM,Camera  308 Murraygate,0,315,12,1313
Sat,2023/10/06 23:00:00+00,2:00 AM-3:00 AM,Camera 332 Waterfront,0,2,12,1314
Sat,2023/10/06 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,0,450,9,1315
Sat,2023/10/06 23:00:00+00,5:00 PM-6:00 PM,Camera 323 Union Street,0,280,7,1316
Sat,2023/10/06 23:00:00+00,7:00 AM-8:00 AM,Camera 317 Reform St,0,163,7,1317
Sat,2023/10/06 23:00:00+00,2:00 AM-3:00 AM,Camera 317 Reform St,0,253,6,1318
Sat,2023/10/06 23:00:00+00,10:00 PM-11:00 PM,Camera 323 Union Street,0,128,5,1319
Sat,2023/10/06 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,0,398,4,1320
Sat,2023/10/06 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,0,190,4,1321
Sat,2023/10/06 23:00:00+00,7:00 AM-8:00 AM,Camera  308 Murraygate,0,77,4,1322
Sat,2023/10/06 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,0,54,4,1323
Sat,2023/10/06 23:00:00+00,2:00 AM-3:00 AM,Camera 323 Union Street,0,25,3,1324
Sat,2023/10/06 23:00:00+00,11:00 PM-12:00 AM,Camera  308 Murraygate,0,100,2,1325
Sat,2023/10/06 23:00:00+00,12:00 AM-1:00 AM,Camera  308 Murraygate,0,98,2,1326
Sat,2023/10/06 23:00:00+00,1:00 AM-2:00 AM,Camera  308 Murraygate,0,79,2,1327
Sat,2023/10/06 23:00:00+00,5:00 AM-6:00 AM,Camera 317 Reform St,0,55,2,1328
Sat,2023/10/06 23:00:00+00,4:00 AM-5:00 AM,Camera  308 Murraygate,0,6,2,1329
Sat,2023/10/06 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,0,79,1,1330
Sat,2023/10/06 23:00:00+00,6:00 AM-7:00 AM,Camera  308 Murraygate,0,41,1,1331
Sat,2023/10/06 23:00:00+00,5:00 AM-6:00 AM,Camera  308 Murraygate,0,36,1,1332
Sat,2023/10/06 23:00:00+00,6:00 AM-7:00 AM,Camera 323 Union Street,0,16,1,1333
Sat,2023/10/06 23:00:00+00,3:00 AM-4:00 AM,Camera 323 Union Street,0,5,1,1334
Sat,2023/10/06 23:00:00+00,3:00 AM-4:00 AM,Camera  308 Murraygate,0,53,0,1335
Sat,2023/10/06 23:00:00+00,2:00 AM-3:00 AM,Camera  308 Murraygate,0,40,0,1336
Sat,2023/10/06 23:00:00+00,8:00 PM-9:00 PM,Camera 323 Union Street,0,2,0,1337
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera 500 Hilltown,32,312,750,1338
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 320 Westport,26,619,1177,1339
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 500 Hilltown,23,418,859,1340
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 500 Hilltown,23,255,826,1341
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 317 Reform St,23,2194,222,1342
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera 320 Westport,21,552,850,1343
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,21,1746,6,1344
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 328 South Marketgait,19,709,2119,1345
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 317 Reform St,19,2121,198,1346
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 500 Hilltown,18,401,859,1347
Sun,2023/10/07 23:00:00+00,12:00 PM-1:00 PM,Camera  308 Murraygate,18,1344,11,1348
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 500 Hilltown,17,389,915,1349
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 500 Hilltown,17,148,575,1350
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera  308 Murraygate,17,1537,10,1351
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 332 Waterfront,16,193,468,1352
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera 500 Hilltown,16,117,441,1353
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera  308 Murraygate,16,1692,17,1354
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera  308 Murraygate,16,846,10,1355
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 500 Hilltown,15,300,842,1356
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 500 Hilltown,15,132,630,1357
Mon,2023/10/08 23:00:00+00,2:00 PM-3:00 PM,Camera  308 Murraygate,25,3104,8,1358
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 323 Union Street,0,226,2,1359
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 332 Waterfront,0,31,69,1360
Mon,2023/10/08 23:00:00+00,10:00 AM-11:00 AM,Camera 328 South Marketgait,9,765,1291,1361
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 310 - Seagate,10,214,89,1362
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera 310 - Seagate,0,174,66,1363
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera  308 Murraygate,0,148,2,1364
Mon,2023/10/08 23:00:00+00,10:00 AM-11:00 AM,Camera 332 Waterfront,24,257,258,1365
Mon,2023/10/08 23:00:00+00,7:00 AM-8:00 AM,Camera 320 Westport,9,218,741,1366
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 320 Westport,9,682,1344,1367
Sun,2023/10/07 23:00:00+00,5:00 AM-6:00 AM,Camera 500 Hilltown,0,1,64,1368
Sun,2023/10/07 23:00:00+00,8:00 AM-9:00 AM,Camera  308 Murraygate,0,80,2,1369
Mon,2023/10/08 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,23,829,1398,1370
Mon,2023/10/08 23:00:00+00,6:00 PM-7:00 PM,Camera 310 - Seagate,9,671,281,1371
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera 320 Westport,9,293,822,1372
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 320 Westport,9,380,559,1373
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 317 Reform St,9,1594,155,1374
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 500 Hilltown,8,76,422,1375
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 500 Hilltown,8,84,347,1376
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 500 Hilltown,8,90,318,1377
Sun,2023/10/07 23:00:00+00,8:00 PM-9:00 PM,Camera 317 Reform St,8,604,8,1378
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,7,325,1056,1379
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 320 Westport,7,574,823,1380
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 332 Waterfront,7,206,381,1381
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera 320 Westport,7,146,295,1382
Sun,2023/10/07 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,7,802,93,1383
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera  308 Murraygate,7,2047,24,1384
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 323 Union Street,7,1063,15,1385
Sun,2023/10/07 23:00:00+00,4:00 PM-5:00 PM,Camera 323 Union Street,7,508,6,1386
Sun,2023/10/07 23:00:00+00,10:00 AM-11:00 AM,Camera  308 Murraygate,7,381,2,1387
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 328 South Marketgait,6,242,1016,1388
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera 332 Waterfront,6,52,452,1389
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera 317 Reform St,6,562,10,1390
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 323 Union Street,6,623,4,1391
Sun,2023/10/07 23:00:00+00,11:00 AM-12:00 PM,Camera 328 South Marketgait,5,621,2056,1392
Sun,2023/10/07 23:00:00+00,7:00 PM-8:00 PM,Camera 320 Westport,5,428,645,1393
Sun,2023/10/07 23:00:00+00,2:00 PM-3:00 PM,Camera 320 Westport,5,563,600,1394
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 320 Westport,5,158,488,1395
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 332 Waterfront,5,176,477,1396
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 320 Westport,5,267,395,1397
Sun,2023/10/07 23:00:00+00,3:00 PM-4:00 PM,Camera 310 - Seagate,5,236,120,1398
Sun,2023/10/07 23:00:00+00,9:00 AM-10:00 AM,Camera 317 Reform St,5,228,80,1399
Sun,2023/10/07 23:00:00+00,5:00 PM-6:00 PM,Camera  308 Murraygate,5,629,21,1400
Sun,2023/10/07 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,5,576,12,1401
Sun,2023/10/07 23:00:00+00,11:00 PM-12:00 AM,Camera 317 Reform St,5,290,9,1402
Sun,2023/10/07 23:00:00+00,10:00 PM-11:00 PM,Camera 317 Reform St,5,414,3,1403
Sun,2023/10/07 23:00:00+00,1:00 PM-2:00 PM,Camera 323 Union Street,4,454,866,1404
Sat,2023/10/06 23:00:00+00,11:00 AM-12:00 PM,Camera 323 Union Street,1,579,2,1405
Mon,2023/10/08 23:00:00+00,11:00 AM-12:00 PM,Camera 320 Westport,22,1017,1410,1406
Sun,2023/10/07 23:00:00+00,6:00 AM-7:00 AM,Camera 317 Reform St,0,19,2,1407
Sun,2023/10/07 23:00:00+00,5:00 AM-6:00 AM,Camera 328 South Marketgait,0,8,63,1408
Mon,2023/10/08 23:00:00+00,9:00 PM-10:00 PM,Camera 317 Reform St,9,645,90,1409
Mon,2023/10/08 23:00:00+00,6:00 PM-7:00 PM,Camera 317 Reform St,22,1622,216,1410
Sun,2023/10/07 23:00:00+00,5:00 AM-6:00 AM,Camera 323 Union Street,0,10,2,1411
